00001 a=org.apache.commons.codec.DecoderException.getMessage()Ljava/lang/String; b=org.apache.commons.codec.DecoderException.getCause()Ljava/lang/Throwable; all-tests,org.apache.commons.codec.DecoderExceptionTest,org.apache.commons.codec.DecoderExceptionTest#testConstructor0,org.apache.commons.codec.DecoderExceptionTest#testConstructorString,org.apache.commons.codec.DecoderExceptionTest#testConstructorStringThrowable,org.apache.commons.codec.DecoderExceptionTest#testConstructorThrowable
00012 a=org.apache.commons.codec.binary.Base16.decode(Ljava/lang/Object;)Ljava/lang/Object; b=org.apache.commons.codec.binary.BaseNCodec.decode([B)[B org.apache.commons.codec.binary.Base16Test#testObjectDecodeWithValidParameter
00013 a=org.apache.commons.codec.binary.Base16.decode([B)[B b=org.apache.commons.codec.binary.Base16.decodeOctet(B)I org.apache.commons.codec.binary.Base16Test#testCodec68,org.apache.commons.codec.binary.Base16Test#testNonBase16Test
00014 a=org.apache.commons.codec.binary.Base16.decode([B)[B b=org.apache.commons.codec.binary.Base16.ensureBufferSize(ILorg/apache/commons/codec/binary/BaseNCodec$Context;)[B org.apache.commons.codec.binary.Base16Test#testCodec68,org.apache.commons.codec.binary.Base16Test#testKnownDecodings,org.apache.commons.codec.binary.Base16Test#testLenientDecoding,org.apache.commons.codec.binary.Base16Test#testStrictDecoding
00015 a=org.apache.commons.codec.binary.Base16.decode([B)[B b=org.apache.commons.codec.binary.Base16.isStrictDecoding()Z org.apache.commons.codec.binary.Base16Test#testLenientDecoding,org.apache.commons.codec.binary.Base16Test#testStrictDecoding
00016 a=org.apache.commons.codec.binary.Base16.decode([B)[B b=org.apache.commons.codec.binary.Base16.validateTrailingCharacter()V org.apache.commons.codec.binary.Base16Test#testLenientDecoding,org.apache.commons.codec.binary.Base16Test#testStrictDecoding
00017 a=org.apache.commons.codec.binary.Base16.decode([B)[B b=org.apache.commons.codec.binary.BaseNCodec.available(Lorg/apache/commons/codec/binary/BaseNCodec$Context;)I org.apache.commons.codec.binary.Base16Test#testKnownDecodings,org.apache.commons.codec.binary.Base16Test#testLenientDecoding
00018 a=org.apache.commons.codec.binary.Base16.decode([B)[B b=org.apache.commons.codec.binary.BaseNCodec.decode([BIILorg/apache/commons/codec/binary/BaseNCodec$Context;)V org.apache.commons.codec.binary.Base16Test#testCodec68,org.apache.commons.codec.binary.Base16Test#testNonBase16Test
00019 a=org.apache.commons.codec.binary.Base16.decode([B)[B b=org.apache.commons.codec.binary.BaseNCodec.getDefaultBufferSize()I org.apache.commons.codec.binary.Base16Test#testCodec68,org.apache.commons.codec.binary.Base16Test#testKnownDecodings,org.apache.commons.codec.binary.Base16Test#testLenientDecoding,org.apache.commons.codec.binary.Base16Test#testStrictDecoding
00020 a=org.apache.commons.codec.binary.Base16.decode([B)[B b=org.apache.commons.codec.binary.BaseNCodec.readResults([BIILorg/apache/commons/codec/binary/BaseNCodec$Context;)I org.apache.commons.codec.binary.Base16Test#testKnownDecodings,org.apache.commons.codec.binary.Base16Test#testLenientDecoding
00021 a=org.apache.commons.codec.binary.Base16.encode(Ljava/lang/Object;)Ljava/lang/Object; b=org.apache.commons.codec.binary.BaseNCodec.encode([B)[B org.apache.commons.codec.binary.Base16Test#testObjectEncodeWithValidParameter
00022 a=org.apache.commons.codec.binary.Base16.encode(Ljava/lang/Object;)Ljava/lang/Object; b=org.apache.commons.codec.binary.BaseNCodec.encode([BII)[B org.apache.commons.codec.binary.Base16Test#testObjectEncodeWithValidParameter
00023 a=org.apache.commons.codec.binary.Base16.encode([B)[B b=org.apache.commons.codec.binary.Base16.ensureBufferSize(ILorg/apache/commons/codec/binary/BaseNCodec$Context;)[B org.apache.commons.codec.binary.Base16Test#testConstructor_LowerCase,org.apache.commons.codec.binary.Base16Test#testConstructor_LowerCase_DecodingPolicy,org.apache.commons.codec.binary.Base16Test#testKnownEncodings,org.apache.commons.codec.binary.Base16Test#testObjectEncode,org.apache.commons.codec.binary.Base16Test#testTriplets
00024 a=org.apache.commons.codec.binary.Base16.encode([B)[B b=org.apache.commons.codec.binary.BaseNCodec.available(Lorg/apache/commons/codec/binary/BaseNCodec$Context;)I org.apache.commons.codec.binary.Base16Test#testConstructor_LowerCase,org.apache.commons.codec.binary.Base16Test#testConstructor_LowerCase_DecodingPolicy,org.apache.commons.codec.binary.Base16Test#testKnownEncodings,org.apache.commons.codec.binary.Base16Test#testObjectEncode,org.apache.commons.codec.binary.Base16Test#testTriplets
00025 a=org.apache.commons.codec.binary.Base16.encode([B)[B b=org.apache.commons.codec.binary.BaseNCodec.encode([BII)[B org.apache.commons.codec.binary.Base16Test#testBase16,org.apache.commons.codec.binary.Base16Test#testConstructor_LowerCase,org.apache.commons.codec.binary.Base16Test#testConstructor_LowerCase_DecodingPolicy,org.apache.commons.codec.binary.Base16Test#testEncodeDecodeRandom,org.apache.commons.codec.binary.Base16Test#testKnownEncodings,org.apache.commons.codec.binary.Base16Test#testObjectDecodeWithValidParameter,org.apache.commons.codec.binary.Base16Test#testObjectEncode,org.apache.commons.codec.binary.Base16Test#testPairs,org.apache.commons.codec.binary.Base16Test#testSingletons,org.apache.commons.codec.binary.Base16Test#testTriplets
00026 a=org.apache.commons.codec.binary.Base16.encode([B)[B b=org.apache.commons.codec.binary.BaseNCodec.getDefaultBufferSize()I org.apache.commons.codec.binary.Base16Test#testConstructor_LowerCase,org.apache.commons.codec.binary.Base16Test#testConstructor_LowerCase_DecodingPolicy,org.apache.commons.codec.binary.Base16Test#testKnownEncodings,org.apache.commons.codec.binary.Base16Test#testObjectEncode,org.apache.commons.codec.binary.Base16Test#testTriplets
00027 a=org.apache.commons.codec.binary.Base16.encode([B)[B b=org.apache.commons.codec.binary.BaseNCodec.readResults([BIILorg/apache/commons/codec/binary/BaseNCodec$Context;)I org.apache.commons.codec.binary.Base16Test#testConstructor_LowerCase,org.apache.commons.codec.binary.Base16Test#testConstructor_LowerCase_DecodingPolicy,org.apache.commons.codec.binary.Base16Test#testKnownEncodings,org.apache.commons.codec.binary.Base16Test#testObjectEncode,org.apache.commons.codec.binary.Base16Test#testTriplets
00028 a=org.apache.commons.codec.binary.Base16.encode([BII)[B b=org.apache.commons.codec.binary.Base16.ensureBufferSize(ILorg/apache/commons/codec/binary/BaseNCodec$Context;)[B org.apache.commons.codec.binary.Base16Test#testBase16AtBufferEnd,org.apache.commons.codec.binary.Base16Test#testBase16AtBufferMiddle,org.apache.commons.codec.binary.Base16Test#testBase16AtBufferStart
00029 a=org.apache.commons.codec.binary.Base16.encode([BII)[B b=org.apache.commons.codec.binary.BaseNCodec.available(Lorg/apache/commons/codec/binary/BaseNCodec$Context;)I org.apache.commons.codec.binary.Base16Test#testBase16AtBufferEnd,org.apache.commons.codec.binary.Base16Test#testBase16AtBufferMiddle,org.apache.commons.codec.binary.Base16Test#testBase16AtBufferStart
00030 a=org.apache.commons.codec.binary.Base16.encode([BII)[B b=org.apache.commons.codec.binary.BaseNCodec.encode([BIILorg/apache/commons/codec/binary/BaseNCodec$Context;)V org.apache.commons.codec.binary.Base16Test#checkEncodeLengthBounds
00031 a=org.apache.commons.codec.binary.Base16.encode([BII)[B b=org.apache.commons.codec.binary.BaseNCodec.getDefaultBufferSize()I org.apache.commons.codec.binary.Base16Test#testBase16AtBufferEnd,org.apache.commons.codec.binary.Base16Test#testBase16AtBufferMiddle,org.apache.commons.codec.binary.Base16Test#testBase16AtBufferStart
00032 a=org.apache.commons.codec.binary.Base16.encode([BII)[B b=org.apache.commons.codec.binary.BaseNCodec.readResults([BIILorg/apache/commons/codec/binary/BaseNCodec$Context;)I org.apache.commons.codec.binary.Base16Test#testBase16AtBufferEnd,org.apache.commons.codec.binary.Base16Test#testBase16AtBufferMiddle,org.apache.commons.codec.binary.Base16Test#testBase16AtBufferStart
00033 a=org.apache.commons.codec.binary.Base16.ensureBufferSize(ILorg/apache/commons/codec/binary/BaseNCodec$Context;)[B b=org.apache.commons.codec.binary.Base16.decodeOctet(B)I org.apache.commons.codec.binary.Base16Test#testCodec68
00034 a=org.apache.commons.codec.binary.Base16.ensureBufferSize(ILorg/apache/commons/codec/binary/BaseNCodec$Context;)[B b=org.apache.commons.codec.binary.Base16.isStrictDecoding()Z org.apache.commons.codec.binary.Base16Test#testLenientDecoding,org.apache.commons.codec.binary.Base16Test#testStrictDecoding
00035 a=org.apache.commons.codec.binary.Base16.ensureBufferSize(ILorg/apache/commons/codec/binary/BaseNCodec$Context;)[B b=org.apache.commons.codec.binary.Base16.validateTrailingCharacter()V org.apache.commons.codec.binary.Base16Test#testLenientDecoding,org.apache.commons.codec.binary.Base16Test#testStrictDecoding
00036 a=org.apache.commons.codec.binary.Base16.ensureBufferSize(ILorg/apache/commons/codec/binary/BaseNCodec$Context;)[B b=org.apache.commons.codec.binary.BaseNCodec.available(Lorg/apache/commons/codec/binary/BaseNCodec$Context;)I org.apache.commons.codec.binary.Base16InputStreamTest#testAvailable,org.apache.commons.codec.binary.Base16InputStreamTest#testSkipBig,org.apache.commons.codec.binary.Base16InputStreamTest#testSkipNone,org.apache.commons.codec.binary.Base16InputStreamTest#testSkipPastEnd,org.apache.commons.codec.binary.Base16InputStreamTest#testSkipToEnd,org.apache.commons.codec.binary.Base16Test#testBase16,org.apache.commons.codec.binary.Base16Test#testBase16AtBufferEnd,org.apache.commons.codec.binary.Base16Test#testBase16AtBufferMiddle,org.apache.commons.codec.binary.Base16Test#testBase16AtBufferStart,org.apache.commons.codec.binary.Base16Test#testByteToStringVariations,org.apache.commons.codec.binary.Base16Test#testConstructor_LowerCase,org.apache.commons.codec.binary.Base16Test#testConstructor_LowerCase_DecodingPolicy,org.apache.commons.codec.binary.Base16Test#testEncodeDecodeRandom,org.apache.commons.codec.binary.Base16Test#testEncodeDecodeSmall,org.apache.commons.codec.binary.Base16Test#testKnownDecodings,org.apache.commons.codec.binary.Base16Test#testKnownEncodings,org.apache.commons.codec.binary.Base16Test#testLenientDecoding,org.apache.commons.codec.binary.Base16Test#testObjectDecodeWithValidParameter,org.apache.commons.codec.binary.Base16Test#testObjectEncode,org.apache.commons.codec.binary.Base16Test#testObjectEncodeWithValidParameter,org.apache.commons.codec.binary.Base16Test#testPairs,org.apache.commons.codec.binary.Base16Test#testSingletons,org.apache.commons.codec.binary.Base16Test#testStringToByteVariations,org.apache.commons.codec.binary.Base16Test#testTriplets
00037 a=org.apache.commons.codec.binary.Base16.ensureBufferSize(ILorg/apache/commons/codec/binary/BaseNCodec$Context;)[B b=org.apache.commons.codec.binary.BaseNCodec.getDefaultBufferSize()I org.apache.commons.codec.binary.Base16InputStreamTest#testAvailable,org.apache.commons.codec.binary.Base16InputStreamTest#testSkipBig,org.apache.commons.codec.binary.Base16InputStreamTest#testSkipNone,org.apache.commons.codec.binary.Base16InputStreamTest#testSkipPastEnd,org.apache.commons.codec.binary.Base16InputStreamTest#testSkipToEnd,org.apache.commons.codec.binary.Base16Test#testBase16,org.apache.commons.codec.binary.Base16Test#testBase16AtBufferEnd,org.apache.commons.codec.binary.Base16Test#testBase16AtBufferMiddle,org.apache.commons.codec.binary.Base16Test#testBase16AtBufferStart,org.apache.commons.codec.binary.Base16Test#testByteToStringVariations,org.apache.commons.codec.binary.Base16Test#testCodec68,org.apache.commons.codec.binary.Base16Test#testConstructor_LowerCase,org.apache.commons.codec.binary.Base16Test#testConstructor_LowerCase_DecodingPolicy,org.apache.commons.codec.binary.Base16Test#testDecodeSingleBytesOptimisation,org.apache.commons.codec.binary.Base16Test#testEncodeDecodeRandom,org.apache.commons.codec.binary.Base16Test#testEncodeDecodeSmall,org.apache.commons.codec.binary.Base16Test#testKnownDecodings,org.apache.commons.codec.binary.Base16Test#testKnownEncodings,org.apache.commons.codec.binary.Base16Test#testLenientDecoding,org.apache.commons.codec.binary.Base16Test#testObjectDecodeWithValidParameter,org.apache.commons.codec.binary.Base16Test#testObjectEncode,org.apache.commons.codec.binary.Base16Test#testObjectEncodeWithValidParameter,org.apache.commons.codec.binary.Base16Test#testPairs,org.apache.commons.codec.binary.Base16Test#testSingletons,org.apache.commons.codec.binary.Base16Test#testStrictDecoding,org.apache.commons.codec.binary.Base16Test#testStringToByteVariations,org.apache.commons.codec.binary.Base16Test#testTriplets
00038 a=org.apache.commons.codec.binary.Base16.ensureBufferSize(ILorg/apache/commons/codec/binary/BaseNCodec$Context;)[B b=org.apache.commons.codec.binary.BaseNCodec.readResults([BIILorg/apache/commons/codec/binary/BaseNCodec$Context;)I org.apache.commons.codec.binary.Base16Test#testBase16,org.apache.commons.codec.binary.Base16Test#testBase16AtBufferEnd,org.apache.commons.codec.binary.Base16Test#testBase16AtBufferMiddle,org.apache.commons.codec.binary.Base16Test#testBase16AtBufferStart,org.apache.commons.codec.binary.Base16Test#testByteToStringVariations,org.apache.commons.codec.binary.Base16Test#testConstructor_LowerCase,org.apache.commons.codec.binary.Base16Test#testConstructor_LowerCase_DecodingPolicy,org.apache.commons.codec.binary.Base16Test#testEncodeDecodeRandom,org.apache.commons.codec.binary.Base16Test#testEncodeDecodeSmall,org.apache.commons.codec.binary.Base16Test#testKnownDecodings,org.apache.commons.codec.binary.Base16Test#testKnownEncodings,org.apache.commons.codec.binary.Base16Test#testLenientDecoding,org.apache.commons.codec.binary.Base16Test#testObjectDecodeWithValidParameter,org.apache.commons.codec.binary.Base16Test#testObjectEncode,org.apache.commons.codec.binary.Base16Test#testObjectEncodeWithValidParameter,org.apache.commons.codec.binary.Base16Test#testPairs,org.apache.commons.codec.binary.Base16Test#testSingletons,org.apache.commons.codec.binary.Base16Test#testStringToByteVariations,org.apache.commons.codec.binary.Base16Test#testTriplets
00039 a=org.apache.commons.codec.binary.Base16.getCodecPolicy()Lorg/apache/commons/codec/CodecPolicy; b=org.apache.commons.codec.binary.Base16.decode([B)[B org.apache.commons.codec.binary.Base16Test#testLenientDecoding,org.apache.commons.codec.binary.Base16Test#testStrictDecoding
00040 a=org.apache.commons.codec.binary.Base16.getCodecPolicy()Lorg/apache/commons/codec/CodecPolicy; b=org.apache.commons.codec.binary.Base16.ensureBufferSize(ILorg/apache/commons/codec/binary/BaseNCodec$Context;)[B org.apache.commons.codec.binary.Base16Test#testLenientDecoding,org.apache.commons.codec.binary.Base16Test#testStrictDecoding
00041 a=org.apache.commons.codec.binary.Base16.getCodecPolicy()Lorg/apache/commons/codec/CodecPolicy; b=org.apache.commons.codec.binary.Base16.isStrictDecoding()Z all-tests,org.apache.commons.codec.binary.Base16Test,org.apache.commons.codec.binary.Base16Test#testLenientDecoding,org.apache.commons.codec.binary.Base16Test#testStrictDecoding
00042 a=org.apache.commons.codec.binary.Base16.getCodecPolicy()Lorg/apache/commons/codec/CodecPolicy; b=org.apache.commons.codec.binary.Base16.validateTrailingCharacter()V all-tests,org.apache.commons.codec.binary.Base16Test,org.apache.commons.codec.binary.Base16Test#testLenientDecoding,org.apache.commons.codec.binary.Base16Test#testStrictDecoding
00043 a=org.apache.commons.codec.binary.Base16.getCodecPolicy()Lorg/apache/commons/codec/CodecPolicy; b=org.apache.commons.codec.binary.BaseNCodec.available(Lorg/apache/commons/codec/binary/BaseNCodec$Context;)I org.apache.commons.codec.binary.Base16Test#testLenientDecoding
00044 a=org.apache.commons.codec.binary.Base16.getCodecPolicy()Lorg/apache/commons/codec/CodecPolicy; b=org.apache.commons.codec.binary.BaseNCodec.getDefaultBufferSize()I org.apache.commons.codec.binary.Base16Test#testLenientDecoding,org.apache.commons.codec.binary.Base16Test#testStrictDecoding
00045 a=org.apache.commons.codec.binary.Base16.getCodecPolicy()Lorg/apache/commons/codec/CodecPolicy; b=org.apache.commons.codec.binary.BaseNCodec.readResults([BIILorg/apache/commons/codec/binary/BaseNCodec$Context;)I org.apache.commons.codec.binary.Base16Test#testLenientDecoding
00046 a=org.apache.commons.codec.binary.Base16.isStrictDecoding()Z b=org.apache.commons.codec.binary.BaseNCodec.available(Lorg/apache/commons/codec/binary/BaseNCodec$Context;)I org.apache.commons.codec.binary.Base16Test#testLenientDecoding
00047 a=org.apache.commons.codec.binary.Base16.isStrictDecoding()Z b=org.apache.commons.codec.binary.BaseNCodec.readResults([BIILorg/apache/commons/codec/binary/BaseNCodec$Context;)I org.apache.commons.codec.binary.Base16Test#testLenientDecoding
00048 a=org.apache.commons.codec.binary.Base16.validateTrailingCharacter()V b=org.apache.commons.codec.binary.Base16.isStrictDecoding()Z all-tests,org.apache.commons.codec.binary.Base16Test,org.apache.commons.codec.binary.Base16Test#testLenientDecoding,org.apache.commons.codec.binary.Base16Test#testStrictDecoding
00049 a=org.apache.commons.codec.binary.Base16.validateTrailingCharacter()V b=org.apache.commons.codec.binary.BaseNCodec.available(Lorg/apache/commons/codec/binary/BaseNCodec$Context;)I org.apache.commons.codec.binary.Base16Test#testLenientDecoding
00050 a=org.apache.commons.codec.binary.Base16.validateTrailingCharacter()V b=org.apache.commons.codec.binary.BaseNCodec.readResults([BIILorg/apache/commons/codec/binary/BaseNCodec$Context;)I org.apache.commons.codec.binary.Base16Test#testLenientDecoding
00051 a=org.apache.commons.codec.binary.Base16InputStream.markSupported()Z b=org.apache.commons.codec.binary.Base16InputStream.close()V org.apache.commons.codec.binary.Base16InputStreamTest#testMarkSupported
00052 a=org.apache.commons.codec.binary.Base16InputStream.read()I b=org.apache.commons.codec.binary.Base16InputStream.close()V org.apache.commons.codec.binary.Base16InputStreamTest#testSkipNone
00053 a=org.apache.commons.codec.binary.Base16InputStream.read()I b=org.apache.commons.codec.binary.BaseNCodecInputStream.read([BII)I org.apache.commons.codec.binary.Base16InputStreamTest#testSkipNone
00054 a=org.apache.commons.codec.binary.Base16InputStream.read([BII)I b=org.apache.commons.codec.binary.Base16InputStream.close()V org.apache.commons.codec.binary.Base16InputStreamTest#testRead0,org.apache.commons.codec.binary.Base16InputStreamTest#testReadNull,org.apache.commons.codec.binary.Base16InputStreamTest#testSkipNone
00055 a=org.apache.commons.codec.binary.Base16InputStream.read([BII)I b=org.apache.commons.codec.binary.Base16InputStream.read()I org.apache.commons.codec.binary.Base16InputStreamTest#testSkipNone
00056 a=org.apache.commons.codec.binary.Base16InputStream.read([BII)I b=org.apache.commons.codec.binary.BaseNCodecInputStream.read([BII)I org.apache.commons.codec.binary.Base16InputStreamTest#testSkipNone
00057 a=org.apache.commons.codec.binary.Base16InputStream.skip(J)J b=org.apache.commons.codec.binary.Base16InputStream.close()V org.apache.commons.codec.binary.Base16InputStreamTest#testAvailable,org.apache.commons.codec.binary.Base16InputStreamTest#testSkipBig,org.apache.commons.codec.binary.Base16InputStreamTest#testSkipNone,org.apache.commons.codec.binary.Base16InputStreamTest#testSkipPastEnd,org.apache.commons.codec.binary.Base16InputStreamTest#testSkipToEnd,org.apache.commons.codec.binary.Base16InputStreamTest#testSkipWrongArgument
00058 a=org.apache.commons.codec.binary.Base16InputStream.skip(J)J b=org.apache.commons.codec.binary.Base16InputStream.read()I org.apache.commons.codec.binary.Base16InputStreamTest#testSkipNone
00059 a=org.apache.commons.codec.binary.Base16InputStream.skip(J)J b=org.apache.commons.codec.binary.Base16InputStream.read([BII)I org.apache.commons.codec.binary.Base16InputStreamTest#testSkipNone
00060 a=org.apache.commons.codec.binary.Base16InputStream.skip(J)J b=org.apache.commons.codec.binary.BaseNCodecInputStream.read([BII)I org.apache.commons.codec.binary.Base16InputStreamTest#testSkipNone
00061 a=org.apache.commons.codec.binary.Base16OutputStream.close()V b=org.apache.commons.codec.binary.BaseNCodecOutputStream.eof()V org.apache.commons.codec.binary.Base16OutputStreamTest#testWriteOutOfBounds,org.apache.commons.codec.binary.Base16OutputStreamTest#testWriteToNullCoverage
00062 a=org.apache.commons.codec.binary.Base16OutputStream.close()V b=org.apache.commons.codec.binary.BaseNCodecOutputStream.flush()V org.apache.commons.codec.binary.Base16OutputStreamTest#testWriteOutOfBounds,org.apache.commons.codec.binary.Base16OutputStreamTest#testWriteToNullCoverage
00063 a=org.apache.commons.codec.binary.Base16OutputStream.close()V b=org.apache.commons.codec.binary.BaseNCodecOutputStream.flush(Z)V org.apache.commons.codec.binary.Base16OutputStreamTest#testWriteOutOfBounds,org.apache.commons.codec.binary.Base16OutputStreamTest#testWriteToNullCoverage
00064 a=org.apache.commons.codec.binary.Base16OutputStream.write([BII)V b=org.apache.commons.codec.binary.Base16OutputStream.close()V org.apache.commons.codec.binary.Base16OutputStreamTest#testWriteToNullCoverage
00065 a=org.apache.commons.codec.binary.Base16OutputStream.write([BII)V b=org.apache.commons.codec.binary.BaseNCodecOutputStream.eof()V org.apache.commons.codec.binary.Base16OutputStreamTest#testWriteToNullCoverage
00066 a=org.apache.commons.codec.binary.Base16OutputStream.write([BII)V b=org.apache.commons.codec.binary.BaseNCodecOutputStream.flush()V org.apache.commons.codec.binary.Base16OutputStreamTest#testWriteToNullCoverage
00067 a=org.apache.commons.codec.binary.Base16OutputStream.write([BII)V b=org.apache.commons.codec.binary.BaseNCodecOutputStream.flush(Z)V org.apache.commons.codec.binary.Base16OutputStreamTest#testWriteToNullCoverage
